species,matric_pot,hyphal_rate,type
h.crust.n,-4.28,0.0002899466,smoothed
h.crust.n,-4.29,0.0002780163,smoothed
h.crust.n,-4.3,0.0002665503,smoothed
h.crust.n,-4.31,0.0002555315,smoothed
h.crust.n,-4.32,0.0002449438,smoothed
h.crust.n,-4.33,0.0002347713,smoothed
h.crust.n,-4.34,0.0002249987,smoothed
h.crust.n,-4.35,0.0002156114,smoothed
h.crust.n,-4.36,0.0002065951,smoothed
h.crust.n,-4.37,0.000197936,smoothed
h.crust.n,-4.38,0.0001896209,smoothed
h.crust.n,-4.39,0.0001816369,smoothed
h.crust.n,-4.4,0.0001739717,smoothed
h.crust.n,-4.41,0.0001666133,smoothed
h.crust.n,-4.42,0.0001595502,smoothed
h.crust.n,-4.43,0.0001527712,smoothed
h.crust.n,-4.44,0.0001462657,smoothed
h.crust.n,-4.45,0.0001400231,smoothed
h.crust.n,-4.46,0.0001340336,smoothed
h.crust.n,-4.47,0.0001282875,smoothed
h.crust.n,-4.48,0.0001227754,smoothed
h.crust.n,-4.49,0.0001174884,smoothed
h.crust.n,-4.5,0.0001124178,smoothed
h.crust.n,-4.51,0.0001075553,smoothed
h.crust.n,-4.52,0.0001028929,smoothed
h.crust.n,-4.53,9.84227054989862e-05,smoothed
h.crust.n,-4.54,9.41373144775089e-05,smoothed
h.crust.n,-4.55,9.00295088722051e-05,smoothed
h.crust.n,-4.56,8.6092343105721e-05,smoothed
h.crust.n,-4.57,8.23191249422148e-05,smoothed
h.crust.n,-4.58,7.87034070263289e-05,smoothed
h.crust.n,-4.59,7.5239e-05,smoothed
h.crust.n,-4.6,7.19198579008303e-05,smoothed
h.crust.n,-4.61,6.87402837062686e-05,smoothed
h.crust.n,-4.62,6.56947085671132e-05,smoothed
h.crust.n,-4.63,6.27777911750064e-05,smoothed
h.crust.n,-4.64,5.99843893878466e-05,smoothed
h.crust.n,-4.65,5.73095533975744e-05,smoothed
h.crust.n,-4.66,5.47485191076254e-05,smoothed
h.crust.n,-4.67,5.22967017146032e-05,smoothed
h.crust.n,-4.68,4.99496894888348e-05,smoothed
h.crust.n,-4.69,4.7703237748564e-05,smoothed
h.crust.n,-4.7,4.55532630226476e-05,smoothed
h.crust.n,-4.71,4.34958373967168e-05,smoothed
h.crust.n,-4.72,4.1527183037869e-05,smoothed
h.crust.n,-4.73,3.96436668930522e-05,smoothed
h.crust.n,-4.74,3.784179555641e-05,smoothed
h.crust.n,-4.75,3.61182103009435e-05,smoothed
h.crust.n,-4.76,3.44696822699551e-05,smoothed
h.crust.n,-4.77,3.28931078238292e-05,smoothed
h.crust.n,-4.78,3.13855040378019e-05,smoothed
h.crust.n,-4.79,2.9944e-05,smoothed
h.crust.n,-4.8,2.85658543308694e-05,smoothed
h.crust.n,-4.81,2.72484076440902e-05,smoothed
h.crust.n,-4.82,2.59891220714022e-05,smoothed
h.crust.n,-4.83,2.4785555721058e-05,smoothed
h.crust.n,-4.84,2.36353633419525e-05,smoothed
h.crust.n,-4.85,2.25362927644414e-05,smoothed
h.crust.n,-4.86,2.14861814607012e-05,smoothed
h.crust.n,-4.87,2.0483e-05,smoothed
h.crust.n,-4.88,1.95246149431147e-05,smoothed
h.crust.n,-4.89,1.86092535294869e-05,smoothed
h.crust.n,-4.9,1.7735e-05,smoothed
h.crust.n,-4.91,1.69001910594637e-05,smoothed
h.crust.n,-4.92,1.6103e-05,smoothed
h.crust.n,-4.93,1.53419498346413e-05,smoothed
h.crust.n,-4.94,1.46153724160854e-05,smoothed
h.crust.n,-4.95,1.39218126326761e-05,smoothed
h.crust.n,-4.96,1.32598390752196e-05,smoothed
h.crust.n,-4.97,1.26280790788651e-05,smoothed
h.crust.n,-4.98,1.20252164658056e-05,smoothed
h.crust.n,-4.99,1.145e-05,smoothed
h.crust.n,-5.0,1.09011881263418e-05,smoothed
h.crust.n,-1.0,1.30952380952381,measured
h.crust.n,-1.5,0.2,measured
h.crust.n,-2.5,-1.15648231731787e-18,measured
h.crust.n,-3.5,0.0,measured
h.crust.n,-4.5,0.0,measured
h.crust.n,0.0,0.0,measured
h.crust.n,-0.5,1.96190476190476,measured
