species,temp_c,hyphal_rate,type
m.trem.n,-0.4299999999999997,0.7381170933645432,smoothed
m.trem.n,-0.4199999999999999,0.739334599120179,smoothed
m.trem.n,-0.4100000000000001,0.7405537596096753,smoothed
m.trem.n,-0.3999999999999994,0.7417745763967609,smoothed
m.trem.n,-0.3899999999999997,0.7429970510453763,smoothed
m.trem.n,-0.3799999999999999,0.7442211851196571,smoothed
m.trem.n,-0.3700000000000001,0.7454469801839421,smoothed
m.trem.n,-0.3600000000000003,0.7466744378027634,smoothed
m.trem.n,-0.3499999999999996,0.74790355954085,smoothed
m.trem.n,-0.3399999999999998,0.7491343469631199,smoothed
m.trem.n,-0.33,0.7503668016346793,smoothed
m.trem.n,-0.3200000000000003,0.7516009251208206,smoothed
m.trem.n,-0.3099999999999996,0.7528367189870188,smoothed
m.trem.n,-0.2999999999999998,0.7540741847989307,smoothed
m.trem.n,-0.29,0.7553133241223877,smoothed
m.trem.n,-0.2800000000000002,0.7565541385233976,smoothed
m.trem.n,-0.2699999999999996,0.7577966295681431,smoothed
m.trem.n,-0.2599999999999998,0.7590407988229705,smoothed
m.trem.n,-0.25,0.7602866478543981,smoothed
m.trem.n,-0.2400000000000002,0.7615341782291055,smoothed
m.trem.n,-0.2299999999999995,0.7627833915139359,smoothed
m.trem.n,-0.2199999999999997,0.7640342892758871,smoothed
m.trem.n,-0.2099999999999999,0.7652868730821154,smoothed
m.trem.n,-0.2000000000000001,0.7665411444999317,smoothed
m.trem.n,-0.1899999999999995,0.767797105096795,smoothed
m.trem.n,-0.1799999999999997,0.7690547564403115,smoothed
m.trem.n,-0.1699999999999999,0.7703141000982318,smoothed
m.trem.n,-0.1600000000000001,0.7715751376384531,smoothed
m.trem.n,-0.1499999999999994,0.7728378706290062,smoothed
m.trem.n,-0.1399999999999996,0.7741023006380607,smoothed
m.trem.n,-0.1299999999999999,0.7753684292339234,smoothed
m.trem.n,-0.1200000000000001,0.7766362579850256,smoothed
m.trem.n,-0.1100000000000003,0.7779057884599311,smoothed
m.trem.n,-0.0999999999999996,0.7791770222273288,smoothed
m.trem.n,-0.0899999999999998,0.780449960856029,smoothed
m.trem.n,-0.08,0.7817246059149624,smoothed
m.trem.n,-0.0700000000000002,0.7830009589731775,smoothed
m.trem.n,-0.0599999999999996,0.7842790215998354,smoothed
m.trem.n,-0.0499999999999998,0.7855587953642106,smoothed
m.trem.n,-0.04,0.7868402818356828,smoothed
m.trem.n,-0.0300000000000002,0.7881234825837424,smoothed
m.trem.n,-0.0199999999999995,0.7894083991779799,smoothed
m.trem.n,-0.0099999999999997,0.7906950331880837,smoothed
m.trem.n,0.0,0.791983386183845,smoothed
m.trem.n,0.0099999999999997,0.7932734597351448,smoothed
m.trem.n,0.0200000000000004,0.7945652554119582,smoothed
m.trem.n,0.0300000000000002,0.7958587747843466,smoothed
m.trem.n,0.04,0.7971540194224602,smoothed
m.trem.n,0.0499999999999998,0.7984509908965296,smoothed
m.trem.n,0.0600000000000005,0.7997496907768695,smoothed
m.trem.n,0.0700000000000002,0.8010501206338658,smoothed
