species,matric_pot,hyphal_rate,type
p.har.n,-3.07,0.2407523497,smoothed
p.har.n,-3.08,0.2370622215,smoothed
p.har.n,-3.09,0.2334150889,smoothed
p.har.n,-3.1,0.2298107109,smoothed
p.har.n,-3.11,0.2262488431,smoothed
p.har.n,-3.12,0.2227292372,smoothed
p.har.n,-3.13,0.2192516419,smoothed
p.har.n,-3.14,0.2158158021,smoothed
p.har.n,-3.15,0.2124214597,smoothed
p.har.n,-3.16,0.2090683535,smoothed
p.har.n,-3.17,0.2057562191,smoothed
p.har.n,-3.18,0.2024847893,smoothed
p.har.n,-3.19,0.1992537942,smoothed
p.har.n,-3.2,0.1960629611,smoothed
p.har.n,-3.21,0.1929120147,smoothed
p.har.n,-3.22,0.1898006772,smoothed
p.har.n,-3.23,0.1867286686,smoothed
p.har.n,-3.24,0.1836957063,smoothed
p.har.n,-3.25,0.1807015059,smoothed
p.har.n,-3.26,0.1777457806,smoothed
p.har.n,-3.27,0.1748282419,smoothed
p.har.n,-3.28,0.1719485993,smoothed
p.har.n,-3.29,0.1691065604,smoothed
p.har.n,-3.3,0.1663018314,smoothed
p.har.n,-3.31,0.1635341167,smoothed
p.har.n,-3.32,0.1608031192,smoothed
p.har.n,-3.33,0.1581085406,smoothed
p.har.n,-3.34,0.1554500811,smoothed
p.har.n,-3.35,0.1528274399,smoothed
p.har.n,-3.36,0.1502403147,smoothed
p.har.n,-3.37,0.1476884026,smoothed
p.har.n,-3.38,0.1451713995,smoothed
p.har.n,-3.39,0.1426890005,smoothed
p.har.n,-3.4,0.1402408998,smoothed
p.har.n,-3.41,0.1378267913,smoothed
p.har.n,-3.42,0.1354463678,smoothed
p.har.n,-3.43,0.1330993219,smoothed
p.har.n,-3.44,0.1307853455,smoothed
p.har.n,-3.45,0.1285041305,smoothed
p.har.n,-3.46,0.1262553681,smoothed
p.har.n,-3.47,0.1240387495,smoothed
p.har.n,-3.48,0.1218539657,smoothed
p.har.n,-3.49,0.1197007078,smoothed
p.har.n,-3.5,0.1175786666,smoothed
p.har.n,-3.51,0.1154875332,smoothed
p.har.n,-3.52,0.1134269988,smoothed
p.har.n,-3.53,0.1113967547,smoothed
p.har.n,-3.54,0.1093964927,smoothed
p.har.n,-3.55,0.1074259047,smoothed
p.har.n,-3.56,0.1054846833,smoothed
p.har.n,-3.57,0.1035725213,smoothed
p.har.n,-3.58,0.1016891121,smoothed
p.har.n,-3.59,0.0998341499,smoothed
