species,matric_pot,hyphal_rate,type
x.sub.s,-3.88,0.5942770729,smoothed
x.sub.s,-3.89,0.5930506117,smoothed
x.sub.s,-3.9,0.5918232799,smoothed
x.sub.s,-3.91,0.5905950931,smoothed
x.sub.s,-3.92,0.5893660675,smoothed
x.sub.s,-3.93,0.5881362186,smoothed
x.sub.s,-3.94,0.5869055626,smoothed
x.sub.s,-3.95,0.5856741151,smoothed
x.sub.s,-3.96,0.5844418919,smoothed
x.sub.s,-3.97,0.5832089089,smoothed
x.sub.s,-3.98,0.5819751818,smoothed
x.sub.s,-3.99,0.5807407263,smoothed
x.sub.s,-4.0,0.5795055582,smoothed
x.sub.s,-4.01,0.5782696931,smoothed
x.sub.s,-4.02,0.5770331469,smoothed
x.sub.s,-4.03,0.575795935,smoothed
x.sub.s,-4.04,0.5745580731,smoothed
x.sub.s,-4.05,0.5733195769,smoothed
x.sub.s,-4.06,0.572080462,smoothed
x.sub.s,-4.07,0.5708407438,smoothed
x.sub.s,-4.08,0.569600438,smoothed
x.sub.s,-4.09,0.5683595601,smoothed
x.sub.s,-4.1,0.5671181256,smoothed
x.sub.s,-4.11,0.5658761499,smoothed
x.sub.s,-4.12,0.5646336484,smoothed
x.sub.s,-4.13,0.5633906367,smoothed
x.sub.s,-4.14,0.5621471301,smoothed
x.sub.s,-4.15,0.560903144,smoothed
x.sub.s,-4.16,0.5596586937,smoothed
x.sub.s,-4.17,0.5584137946,smoothed
x.sub.s,-4.18,0.5571684619,smoothed
x.sub.s,-4.19,0.5559227109,smoothed
x.sub.s,-4.2,0.5546765569,smoothed
x.sub.s,-4.21,0.553430015,smoothed
x.sub.s,-4.22,0.5521831005,smoothed
x.sub.s,-4.23,0.5509358285,smoothed
x.sub.s,-4.24,0.5496882141,smoothed
x.sub.s,-4.25,0.5484402725,smoothed
x.sub.s,-4.26,0.5471920187,smoothed
x.sub.s,-4.27,0.5459434677,smoothed
x.sub.s,-4.28,0.5446946346,smoothed
x.sub.s,-4.29,0.5434455344,smoothed
x.sub.s,-4.3,0.542196182,smoothed
x.sub.s,-4.31,0.5409465924,smoothed
x.sub.s,-4.32,0.5396967803,smoothed
x.sub.s,-4.33,0.5384467608,smoothed
x.sub.s,-4.34,0.5371965486,smoothed
x.sub.s,-4.35,0.5359461586,smoothed
x.sub.s,-4.36,0.5346956055,smoothed
x.sub.s,-4.37,0.533444904,smoothed
x.sub.s,-4.38,0.5321940689,smoothed
x.sub.s,-4.39,0.5309431148,smoothed
x.sub.s,-4.4,0.5296920564,smoothed
x.sub.s,-4.41,0.5284409084,smoothed
x.sub.s,-4.42,0.5271896851,smoothed
x.sub.s,-4.43,0.5259384013,smoothed
x.sub.s,-4.44,0.5246870715,smoothed
x.sub.s,-4.45,0.52343571,smoothed
x.sub.s,-4.46,0.5221843314,smoothed
x.sub.s,-4.47,0.5209329501,smoothed
x.sub.s,-4.48,0.5196815804,smoothed
x.sub.s,-4.49,0.5184302366,smoothed
x.sub.s,-4.5,0.5171789332,smoothed
x.sub.s,-4.51,0.5159276843,smoothed
x.sub.s,-4.52,0.5146765042,smoothed
x.sub.s,-4.53,0.5134254071,smoothed
x.sub.s,-4.54,0.5121744071,smoothed
x.sub.s,-4.55,0.5109235185,smoothed
x.sub.s,-4.56,0.5096727552,smoothed
x.sub.s,-4.57,0.5084221313,smoothed
x.sub.s,-4.58,0.5071716609,smoothed
x.sub.s,-4.59,0.5059213579,smoothed
x.sub.s,-4.6,0.5046712363,smoothed
x.sub.s,-4.61,0.5034213099,smoothed
x.sub.s,-4.62,0.5021715927,smoothed
x.sub.s,-4.63,0.5009220985,smoothed
x.sub.s,-4.64,0.499672841,smoothed
x.sub.s,-4.65,0.498423834,smoothed
x.sub.s,-4.66,0.4971750913,smoothed
x.sub.s,-4.67,0.4959266265,smoothed
x.sub.s,-4.68,0.4946784533,smoothed
x.sub.s,-4.69,0.4934305851,smoothed
